,type,metaData,id,accountId,transactionURN,accountRef,date,description,category,amount,currency,status,matchState,fiData,isReviewed,merchantId,transactionType,etag,isExpense,isPending,discretionaryType,isLinkedToRule,transactionReviewState
513,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466075_0', 'rel': 'self'}]}",105265372_1222466075_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1bf-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-16,SQ *TASTE TEAS BOBA,"{'id': '105265372_704', 'name': 'Coffee Shops', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-17.33,USD,POSTED,NOT_MATCHED,"{'id': '202307161213043230623#20230623', 'date': '2023-07-16', 'amount': -17.33, 'description': 'SQ *TASTE TEAS BOBA', 'inferredDescription': 'SQ *TASTE TEAS BOBA', 'inferredCategory': {'id': '105265372_704', 'name': 'Coffee Shops'}}",False,,DEBIT,1695955520000,True,False,DISCRETIONARY,False,UNREVIEWED
509,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466041_0', 'rel': 'self'}]}",105265372_1222466041_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1c3-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-17,Payment Thank You-Mobile,"{'id': '105265372_2101', 'name': 'Credit Card Payment', 'categoryType': 'NO_CATEGORY', 'parentId': '105265372_21', 'parentName': 'Transfer'}",300.0,USD,POSTED,NOT_MATCHED,"{'id': '202307171326361230623#20230623', 'date': '2023-07-17', 'amount': 300.0, 'description': 'Payment Thank You-Mobile', 'inferredDescription': 'Payment Thank You-Mobile', 'inferredCategory': {'id': '105265372_2101', 'name': 'Credit Card Payment'}}",False,,CREDIT,1695955520000,False,False,NONE,False,UNREVIEWED
503,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466110_0', 'rel': 'self'}]}",105265372_1222466110_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1c2-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-17,RAISING CANES 0340,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-13.67,USD,POSTED,NOT_MATCHED,"{'id': '202307171326351230623#20230623', 'date': '2023-07-17', 'amount': -13.67, 'description': 'RAISING CANES 0340', 'inferredDescription': 'RAISING CANES 0340', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",False,1018157782.0,DEBIT,1695955520000,True,False,DISCRETIONARY,False,UNREVIEWED
504,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466100_0', 'rel': 'self'}]}",105265372_1222466100_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1c5-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-17,CIRCLE K X8594,"{'id': '105265372_1401', 'name': 'Gas & Fuel', 'categoryType': 'EXPENSE', 'parentId': '105265372_14', 'parentName': 'Auto & Transport'}",-37.32,USD,POSTED,NOT_MATCHED,"{'id': '202307171326381230623#20230623', 'date': '2023-07-17', 'amount': -37.32, 'description': 'CIRCLE K X8594', 'inferredDescription': 'CIRCLE K X8594', 'inferredCategory': {'id': '105265372_1401', 'name': 'Gas & Fuel'}}",False,10082.0,DEBIT,1695955520000,True,False,NON_DISCRETIONARY,False,UNREVIEWED
507,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466071_0', 'rel': 'self'}]}",105265372_1222466071_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1c4-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-17,A DONG RESTAURANT,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-31.0,USD,POSTED,NOT_MATCHED,"{'id': '202307171326371230623#20230623', 'date': '2023-07-17', 'amount': -31.0, 'description': 'A DONG RESTAURANT', 'inferredDescription': 'A DONG RESTAURANT', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",False,,DEBIT,1695955520000,True,False,DISCRETIONARY,False,UNREVIEWED
506,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466082_0', 'rel': 'self'}]}",105265372_1222466082_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1c7-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-17,MOMS COFFEE,"{'id': '105265372_704', 'name': 'Coffee Shops', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-12.7,USD,POSTED,NOT_MATCHED,"{'id': '202307171326401230623#20230623', 'date': '2023-07-17', 'amount': -12.7, 'description': 'MOMS COFFEE', 'inferredDescription': 'MOMS COFFEE', 'inferredCategory': {'id': '105265372_704', 'name': 'Coffee Shops'}}",False,,DEBIT,1695955520000,True,False,DISCRETIONARY,False,UNREVIEWED
508,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466043_0', 'rel': 'self'}]}",105265372_1222466043_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1c6-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-17,WAL-MART #5782,"{'id': '105265372_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '105265372_0', 'parentName': 'Root'}",-17.31,USD,POSTED,NOT_MATCHED,"{'id': '202307171326391230623#20230623', 'date': '2023-07-17', 'amount': -17.31, 'description': 'WAL-MART #5782', 'inferredDescription': 'WAL-MART #5782', 'inferredCategory': {'id': '105265372_2', 'name': 'Shopping'}}",False,1074.0,DEBIT,1695955520000,True,False,DISCRETIONARY,False,UNREVIEWED
505,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466098_0', 'rel': 'self'}]}",105265372_1222466098_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1c8-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-17,WAL-MART #5782,"{'id': '105265372_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '105265372_0', 'parentName': 'Root'}",-2.28,USD,POSTED,NOT_MATCHED,"{'id': '202307171326411230623#20230623', 'date': '2023-07-17', 'amount': -2.28, 'description': 'WAL-MART #5782', 'inferredDescription': 'WAL-MART #5782', 'inferredCategory': {'id': '105265372_2', 'name': 'Shopping'}}",False,1074.0,DEBIT,1695955520000,True,False,DISCRETIONARY,False,UNREVIEWED
497,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466036_0', 'rel': 'self'}]}",105265372_1222466036_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1c9-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-18,GOOGLE *Google Storage,"{'id': '105265372_1303', 'name': 'Internet', 'categoryType': 'EXPENSE', 'parentId': '105265372_13', 'parentName': 'Bills & Utilities'}",-0.54,USD,POSTED,NOT_MATCHED,"{'id': '202307181231329230623#20230623', 'date': '2023-07-18', 'amount': -0.54, 'description': 'GOOGLE *Google Storage', 'inferredDescription': 'GOOGLE *Google Storage', 'inferredCategory': {'id': '105265372_1303', 'name': 'Internet'}}",False,13087.0,DEBIT,1695955520000,True,False,NON_DISCRETIONARY,False,UNREVIEWED
489,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466279_0', 'rel': 'self'}]}",105265372_1222466279_0,105265372_9002407,urn:transaction:fdp::transactionid:392569e3-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-19,ROUND1 BO - PPM AZ TUCSON,"{'id': '105265372_102', 'name': 'Amusement', 'categoryType': 'EXPENSE', 'parentId': '105265372_1', 'parentName': 'Entertainment'}",-62.5,USD,POSTED,NOT_MATCHED,"{'id': '202307191832291230716#20230716', 'date': '2023-07-19', 'amount': -62.5, 'description': 'ROUND1 BO - PPM AZ TUCSON', 'inferredDescription': 'ROUND1 BO - PPM AZ TUCSON', 'inferredCategory': {'id': '105265372_102', 'name': 'Amusement'}}",False,,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED
490,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466271_0', 'rel': 'self'}]}",105265372_1222466271_0,105265372_9002407,urn:transaction:fdp::transactionid:392569e0-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-19,YARD HOUSE XXXXXXX3568,"{'id': '105265372_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-33.89,USD,POSTED,NOT_MATCHED,"{'id': '202307191832261230716#20230716', 'date': '2023-07-19', 'amount': -33.89, 'description': 'YARD HOUSE XXXXXXX3568', 'inferredDescription': 'YARD HOUSE XXXXXXX3568', 'inferredCategory': {'id': '105265372_707', 'name': 'Restaurants'}}",False,,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED
491,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466225_0', 'rel': 'self'}]}",105265372_1222466225_0,105265372_9002407,urn:transaction:fdp::transactionid:392569e1-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-19,WALGREENS #6245,"{'id': '105265372_505', 'name': 'Pharmacy', 'categoryType': 'EXPENSE', 'parentId': '105265372_5', 'parentName': 'Health & Fitness'}",-18.7,USD,POSTED,NOT_MATCHED,"{'id': '202307191832271230716#20230716', 'date': '2023-07-19', 'amount': -18.7, 'description': 'WALGREENS #6245', 'inferredDescription': 'WALGREENS #6245', 'inferredCategory': {'id': '105265372_505', 'name': 'Pharmacy'}}",False,1081.0,DEBIT,1695955521000,True,False,NON_DISCRETIONARY,False,UNREVIEWED
492,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466200_0', 'rel': 'self'}]}",105265372_1222466200_0,105265372_9002407,urn:transaction:fdp::transactionid:392569e2-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-19,SQ *SEVEN CUPS,"{'id': '105265372_7', 'name': 'Food & Dining', 'categoryType': 'EXPENSE', 'parentId': '105265372_0', 'parentName': 'Root'}",-13.04,USD,POSTED,NOT_MATCHED,"{'id': '202307191832281230716#20230716', 'date': '2023-07-19', 'amount': -13.04, 'description': 'SQ *SEVEN CUPS', 'inferredDescription': 'SQ *SEVEN CUPS', 'inferredCategory': {'id': '105265372_7', 'name': 'Food & Dining'}}",False,,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED
493,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466113_0', 'rel': 'self'}]}",105265372_1222466113_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1ca-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-19,EEGEES 09 TANQUE VERDE,"{'id': '105265372_1202', 'name': 'Lawn & Garden', 'categoryType': 'EXPENSE', 'parentId': '105265372_12', 'parentName': 'Home'}",-22.31,USD,POSTED,NOT_MATCHED,"{'id': '202307191412349230623#20230623', 'date': '2023-07-19', 'amount': -22.31, 'description': 'EEGEES 09 TANQUE VERDE', 'inferredDescription': 'EEGEES 09 TANQUE VERDE', 'inferredCategory': {'id': '105265372_1202', 'name': 'Lawn & Garden'}}",False,1002528254.0,DEBIT,1695955520000,True,False,DISCRETIONARY,False,UNREVIEWED
488,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466069_0', 'rel': 'self'}]}",105265372_1222466069_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1cc-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-20,SALAD AND GO #1131,"{'id': '105265372_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-8.38,USD,POSTED,NOT_MATCHED,"{'id': '202307201636169230623#20230623', 'date': '2023-07-20', 'amount': -8.38, 'description': 'SALAD AND GO #1131', 'inferredDescription': 'SALAD AND GO #1131', 'inferredCategory': {'id': '105265372_706', 'name': 'Fast Food'}}",False,,DEBIT,1695955520000,True,False,DISCRETIONARY,False,UNREVIEWED
487,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:20Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466111_0', 'rel': 'self'}]}",105265372_1222466111_0,105265372_9002406,urn:transaction:fdp::transactionid:391da1cb-5e72-11ee-b71b-8ab62ef9a8b8,"{'id': '9002406', 'accountURN': 'urn:account:fdp::accountid:390cb1c0-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-20,AMZN Mktp US*YY51G5LY3,"{'id': '105265372_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '105265372_0', 'parentName': 'Root'}",-11.44,USD,POSTED,NOT_MATCHED,"{'id': '202307201636159230623#20230623', 'date': '2023-07-20', 'amount': -11.44, 'description': 'AMZN Mktp US*YY51G5LY3', 'inferredDescription': 'AMZN Mktp US*YY51G5LY3', 'inferredCategory': {'id': '105265372_2', 'name': 'Shopping'}}",False,7218.0,DEBIT,1695955520000,True,False,DISCRETIONARY,False,UNREVIEWED
486,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466196_0', 'rel': 'self'}]}",105265372_1222466196_0,105265372_9002407,urn:transaction:fdp::transactionid:392569e5-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-23,BASHAS' #071,"{'id': '105265372_701', 'name': 'Groceries', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-19.95,USD,POSTED,NOT_MATCHED,"{'id': '202307231847344230716#20230716', 'date': '2023-07-23', 'amount': -19.95, 'description': ""BASHAS' #071"", 'inferredDescription': ""BASHAS' #071"", 'inferredCategory': {'id': '105265372_701', 'name': 'Groceries'}}",False,4010.0,DEBIT,1695955521000,True,False,NON_DISCRETIONARY,False,UNREVIEWED
485,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466219_0', 'rel': 'self'}]}",105265372_1222466219_0,105265372_9002407,urn:transaction:fdp::transactionid:392569e6-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-23,BASHAS' #071,"{'id': '105265372_701', 'name': 'Groceries', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-80.77,USD,POSTED,NOT_MATCHED,"{'id': '202307231847354230716#20230716', 'date': '2023-07-23', 'amount': -80.77, 'description': ""BASHAS' #071"", 'inferredDescription': ""BASHAS' #071"", 'inferredCategory': {'id': '105265372_701', 'name': 'Groceries'}}",False,4010.0,DEBIT,1695955521000,True,False,NON_DISCRETIONARY,False,UNREVIEWED
484,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466268_0', 'rel': 'self'}]}",105265372_1222466268_0,105265372_9002407,urn:transaction:fdp::transactionid:392569e4-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-23,BASHAS' #071,"{'id': '105265372_701', 'name': 'Groceries', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-12.74,USD,POSTED,NOT_MATCHED,"{'id': '202307231847334230716#20230716', 'date': '2023-07-23', 'amount': -12.74, 'description': ""BASHAS' #071"", 'inferredDescription': ""BASHAS' #071"", 'inferredCategory': {'id': '105265372_701', 'name': 'Groceries'}}",False,4010.0,DEBIT,1695955521000,True,False,NON_DISCRETIONARY,False,UNREVIEWED
481,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466242_0', 'rel': 'self'}]}",105265372_1222466242_0,105265372_9002407,urn:transaction:fdp::transactionid:392569e8-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-24,HAPPY LEMON - E BROADWAY,"{'id': '105265372_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-8.87,USD,POSTED,NOT_MATCHED,"{'id': '202307241959169230716#20230716', 'date': '2023-07-24', 'amount': -8.87, 'description': 'HAPPY LEMON - E BROADWAY', 'inferredDescription': 'HAPPY LEMON - E BROADWAY', 'inferredCategory': {'id': '105265372_706', 'name': 'Fast Food'}}",False,,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED
480,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466298_0', 'rel': 'self'}]}",105265372_1222466298_0,105265372_9002407,urn:transaction:fdp::transactionid:392569ea-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-24,CIRCLE K X8594,"{'id': '105265372_1401', 'name': 'Gas & Fuel', 'categoryType': 'EXPENSE', 'parentId': '105265372_14', 'parentName': 'Auto & Transport'}",-2.49,USD,POSTED,NOT_MATCHED,"{'id': '202307241959189230716#20230716', 'date': '2023-07-24', 'amount': -2.49, 'description': 'CIRCLE K X8594', 'inferredDescription': 'CIRCLE K X8594', 'inferredCategory': {'id': '105265372_1401', 'name': 'Gas & Fuel'}}",False,10082.0,DEBIT,1695955521000,True,False,NON_DISCRETIONARY,False,UNREVIEWED
479,CashAndCreditTransaction,"{'lastUpdatedDate': '2023-09-29T02:45:21Z', 'link': [{'otherAttributes': {}, 'href': '/v1/transactions/search/105265372_1222466300_0', 'rel': 'self'}]}",105265372_1222466300_0,105265372_9002407,urn:transaction:fdp::transactionid:392569e7-5e72-11ee-b7aa-d28dd63a83b1,"{'id': '9002407', 'accountURN': 'urn:account:fdp::accountid:390cb1c1-5e72-11ee-9b41-ee982c68d214', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2023-07-24,DING TEA TUCSON,"{'id': '105265372_704', 'name': 'Coffee Shops', 'categoryType': 'EXPENSE', 'parentId': '105265372_7', 'parentName': 'Food & Dining'}",-14.13,USD,POSTED,NOT_MATCHED,"{'id': '202307241959159230716#20230716', 'date': '2023-07-24', 'amount': -14.13, 'description': 'DING TEA TUCSON', 'inferredDescription': 'DING TEA TUCSON', 'inferredCategory': {'id': '105265372_704', 'name': 'Coffee Shops'}}",False,,DEBIT,1695955521000,True,False,DISCRETIONARY,False,UNREVIEWED
